variant,kind,device,dtype,n_cond,n_target,dim,median_s,min_s,first_call_s,value,rss_mb,rss_delta_mb,dev_mem_mb,status
stacked_powchain,reference_like,cuda,float32,100,2000,2,0.004538962501101196,0.0045218130107969046,0.004755469970405102,0.02187514305114746,1331.9296875,609.28515625,167.69287109375,ok
stacked_powchain,reference_like,cuda,float64,100,2000,2,0.01838234392926097,0.01833468908444047,0.018583428114652634,0.021875040830104275,1331.9296875,609.28515625,321.9619140625,ok
stacked_powchain,reference_like,cuda,float32,8,100,768,0.0008255239808931947,0.0008085838053375483,0.0022773309610784054,0.4316328763961792,1331.9296875,609.28515625,18.91796875,ok
stacked_powchain,reference_like,cuda,float64,8,100,768,0.0011404029792174697,0.0011307841632515192,0.0033351359888911247,0.43163293636474687,1331.9296875,609.28515625,21.58349609375,ok
stacked_powchain,reference_like,cuda,float32,16,100,768,0.0008242321200668812,0.0008114981465041637,0.003526500891894102,0.2287997007369995,1331.9296875,609.28515625,19.1259765625,ok
stacked_powchain,reference_like,cuda,float64,16,100,768,0.0012238778872415423,0.0012144781649112701,0.0036171351093798876,0.22879968429884268,1331.9296875,609.28515625,21.99951171875,ok
stacked_powchain,reference_like,cuda,float32,32,100,768,0.0008332100696861744,0.000824016984552145,0.002131914021447301,0.1258333921432495,1331.9296875,609.28515625,19.54736328125,ok
stacked_powchain,reference_like,cuda,float64,32,100,768,0.0011630114167928696,0.0011486001312732697,0.0026355551090091467,0.12583352714845542,1331.9296875,609.28515625,22.84130859375,ok
stacked_powchain,reference_like,cuda,float32,100,100,768,0.0008265960495918989,0.0008136718533933163,0.0014876751229166985,0.06115400791168213,1331.9296875,609.28515625,21.39892578125,ok
stacked_powchain,reference_like,cuda,float64,100,100,768,0.001279294490814209,0.0012685891706496477,0.002043853048235178,0.06115383437515565,1332.4296875,609.78515625,26.77978515625,ok
stacked_powchain,reference_like,cuda,float32,1,2000,10,0.003705958020873368,0.0036779160145670176,0.0036455278750509024,2.7603864669799805,1332.4296875,609.78515625,160.40478515625,ok
stacked_powchain,reference_like,cuda,float64,1,2000,10,0.01633620250504464,0.01630707993172109,0.016591712832450867,2.7603869130672845,1332.4296875,609.78515625,291.4921875,ok
stacked_powchain,reference_like,cuda,float32,4,2000,10,0.0037269439781084657,0.003708111122250557,0.0037025618366897106,0.6046848297119141,1332.4296875,609.78515625,160.40478515625,ok
stacked_powchain,reference_like,cuda,float64,4,2000,10,0.01639803987927735,0.01635718415491283,0.016690128948539495,0.6046846910990089,1332.4296875,609.78515625,292.31884765625,ok
stacked_powchain,reference_like,cuda,float32,8,2000,10,0.0037498935125768185,0.0037260870449244976,0.0037166927941143513,0.3133823871612549,1332.4296875,609.78515625,160.40478515625,ok
stacked_powchain,reference_like,cuda,float64,8,2000,10,0.01646724296733737,0.01643264596350491,0.016819373006001115,0.31338268132779934,1332.4296875,609.78515625,293.41796875,ok
stacked_powchain,reference_like,cuda,float32,16,2000,10,0.0038069584406912327,0.0037857869174331427,0.0037705940194427967,0.16363883018493652,1332.4296875,609.78515625,160.40576171875,ok
stacked_powchain,reference_like,cuda,float64,16,2000,10,0.016605404089204967,0.016548529034480453,0.016883939038962126,0.1636390282098641,1332.4296875,609.78515625,304.55908203125,ok
stacked_powchain,reference_like,cuda,float32,32,2000,10,0.003924502874724567,0.003902830881997943,0.003883451921865344,0.07873058319091797,1332.4296875,609.78515625,160.40673828125,ok
stacked_powchain,reference_like,cuda,float64,32,2000,10,0.01692666206508875,0.016881285002455115,0.01718592783436179,0.07873054577790839,1332.4296875,609.78515625,304.5615234375,ok
stacked_powchain,reference_like,cuda,float32,100,2000,10,0.004482157877646387,0.004452969878911972,0.004618427017703652,0.029413223266601562,1332.4296875,609.78515625,167.8212890625,ok
stacked_powchain,reference_like,cuda,float64,100,2000,10,0.018532578134909272,0.018490890972316265,0.018767713103443384,0.029413426203337867,1332.4296875,609.78515625,322.21826171875,ok
stacked_powchain,reference_like,cuda,float32,1,250,768,0.0008316281018778682,0.0008173971436917782,0.0027169648092240095,3.135969877243042,1333.4296875,610.78515625,22.85791015625,ok
stacked_powchain,reference_like,cuda,float64,1,250,768,0.0017957334639504552,0.0017852780874818563,0.003255086950957775,3.1359701644748137,1333.9296875,611.28515625,30.27783203125,ok
stacked_powchain,reference_like,cuda,float32,4,250,768,0.0008312179706990719,0.0008187491912394762,0.0018918870482593775,0.7958619594573975,1333.9296875,611.28515625,22.94580078125,ok
stacked_powchain,reference_like,cuda,float64,4,250,768,0.0017849075375124812,0.0017752938438206911,0.002076702192425728,0.7958618729795479,1333.9296875,611.28515625,30.43603515625,ok
stacked_powchain,reference_like,cuda,float32,8,250,768,0.0008312779245898128,0.000821263063699007,0.00135120190680027,0.4009835720062256,1334.9296875,612.28515625,23.06396484375,ok
stacked_powchain,reference_like,cuda,float64,8,250,768,0.0022748421179130673,0.0022613469045609236,0.003294614842161536,0.40098362510055785,1334.9296875,612.28515625,30.64794921875,ok
stacked_powchain,reference_like,cuda,float32,16,250,768,0.0008366759866476059,0.0008225550409406424,0.0018853158690035343,0.2041323184967041,1334.9296875,612.28515625,23.29833984375,ok
stacked_powchain,reference_like,cuda,float64,16,250,768,0.0022856536088511348,0.0022666638251394033,0.0029553710483014584,0.20413231838257428,1334.9296875,612.28515625,31.0712890625,ok
stacked_powchain,reference_like,cuda,float32,32,250,768,0.0008307115640491247,0.0008170260116457939,0.002795302076265216,0.10640478134155273,1334.9296875,612.28515625,23.7744140625,ok
stacked_powchain,reference_like,cuda,float64,32,250,768,0.0023159378906711936,0.0023015059996396303,0.0031835301779210567,0.10640451238917348,1334.9296875,612.28515625,31.92822265625,ok
stacked_powchain,reference_like,cuda,float32,100,250,768,0.0008348129922524095,0.0008217140566557646,0.00145508605055511,0.04360854625701904,1334.9296875,612.28515625,26.5341796875,ok
stacked_powchain,reference_like,cuda,float64,100,250,768,0.0026534609496593475,0.0026422040536999702,0.0033985699992626905,0.043608515431042605,1334.9296875,612.28515625,35.70263671875,ok
stacked_powchain,reference_like,cuda,float32,1,2000,768,0.005309705971740186,0.0051350961439311504,0.005622931988909841,3.048865556716919,1358.53515625,635.890625,171.25,ok
stacked_powchain,reference_like,cuda,float64,1,2000,768,0.06160442251712084,0.06156618497334421,0.06375403283163905,3.0488658718669712,1358.53515625,635.890625,314.63525390625,ok
stacked_powchain,reference_like,cuda,float32,4,2000,768,0.005348648992367089,0.005175985861569643,0.005642421077936888,0.753887414932251,1370.11328125,647.46875,171.3134765625,ok
stacked_powchain,reference_like,cuda,float64,4,2000,768,0.06164797686506063,0.061606273986399174,0.0635388819500804,0.7538876136700541,1370.11328125,647.46875,315.49658203125,ok
stacked_powchain,reference_like,cuda,float32,8,2000,768,0.005335558904334903,0.005232710856944323,0.005183498142287135,0.3836245536804199,1370.11328125,647.46875,171.39794921875,ok
stacked_powchain,reference_like,cuda,float64,8,2000,768,0.061729859095066786,0.061686364002525806,0.06319468002766371,0.38362505229258526,1370.234375,647.58984375,316.64208984375,ok
stacked_powchain,reference_like,cuda,float32,16,2000,768,0.005401983042247593,0.005259880796074867,0.005462123081088066,0.19465851783752441,1370.234375,647.58984375,171.5673828125,ok
stacked_powchain,reference_like,cuda,float64,16,2000,768,0.061874574050307274,0.06183866993524134,0.06399959814734757,0.19465889393489855,1370.234375,647.58984375,327.8759765625,ok
stacked_powchain,reference_like,cuda,float32,32,2000,768,0.00554787996225059,0.005427971947938204,0.005580178927630186,0.09871840476989746,1370.234375,647.58984375,171.908203125,ok
stacked_powchain,reference_like,cuda,float64,32,2000,768,0.06256959901656955,0.06252281903289258,0.06461533508263528,0.09871865663459323,1370.234375,647.58984375,328.0634765625,ok
stacked_powchain,reference_like,cuda,float32,100,2000,768,0.006199035095050931,0.006105230189859867,0.00609868997707963,0.033695340156555176,1370.234375,647.58984375,179.96484375,ok
stacked_powchain,reference_like,cuda,float64,100,2000,768,0.06733805360272527,0.06730286590754986,0.06902046292088926,0.03369529940399496,1376.00390625,653.359375,346.50634765625,ok
fixed_cdist,fixed,cuda,float32,1,100,1,0.0006301579996943474,0.0006156668532639742,0.184528921963647,2.0376431941986084,1240.2265625,517.2734375,16.30078125,ok
fixed_cdist,fixed,cuda,float64,1,100,1,0.0006292320322245359,0.0006168680265545845,0.030012904899194837,2.0376430351117714,1279.91796875,556.96484375,17.517578125,ok
fixed_cdist,fixed,cuda,float32,4,100,1,0.0006400829879567027,0.0006274040788412094,0.018045817967504263,0.3570058345794678,1299.50390625,576.55078125,16.94482421875,ok
fixed_cdist,fixed,cuda,float64,4,100,1,0.000650158035568893,0.0006350751500576735,0.0008110881317406893,0.357005741524397,1299.50390625,576.55078125,17.517578125,ok
fixed_cdist,fixed,cuda,float32,8,100,1,0.0006422309670597315,0.0006316998042166233,0.0007501170039176941,0.045539140701293945,1299.50390625,576.55078125,16.94482421875,ok
fixed_cdist,fixed,cuda,float64,8,100,1,0.0006507434882223606,0.0006380400154739618,0.0006957659497857094,0.045538795343057714,1299.50390625,576.55078125,17.517578125,ok
fixed_cdist,fixed,cuda,float32,16,100,1,0.000646542408503592,0.0006371878553181887,0.000684990081936121,0.2781093120574951,1299.50390625,576.55078125,16.94482421875,ok
fixed_cdist,fixed,cuda,float64,16,100,1,0.0006516148569062352,0.0006419161800295115,0.0006908988580107689,0.27810919418358404,1299.50390625,576.55078125,17.517578125,ok
fixed_cdist,fixed,cuda,float32,32,100,1,0.0007473781006410718,0.0007340929005295038,0.004008288029581308,0.13926434516906738,1304.515625,581.5625,16.94482421875,ok
fixed_cdist,fixed,cuda,float64,32,100,1,0.0007533314637839794,0.000740512041375041,0.0008837259374558926,0.13926395749489284,1304.515625,581.5625,17.517578125,ok
fixed_cdist,fixed,cuda,float32,1,100,2,0.0006273785838857293,0.0006155557930469513,0.0007979678921401501,1.7986280918121338,1304.515625,581.5625,16.9453125,ok
fixed_cdist,fixed,cuda,float64,1,100,2,0.0006306490395218134,0.0006148461252450943,0.0007858299650251865,1.7986277611753723,1304.515625,581.5625,17.51904296875,ok
fixed_cdist,fixed,cuda,float32,4,100,2,0.0006456010742112994,0.0006345049478113651,0.0007792911492288113,0.6644930839538574,1305.015625,582.0625,16.9462890625,ok
fixed_cdist,fixed,cuda,float64,4,100,2,0.0006494320696219802,0.0006372889038175344,0.0007530208677053452,0.6644934227970571,1305.015625,582.0625,17.51904296875,ok
fixed_cdist,fixed,cuda,float32,8,100,2,0.000645581167191267,0.0006331219337880611,0.0006930711679160595,0.4093153476715088,1305.015625,582.0625,16.9462890625,ok
fixed_cdist,fixed,cuda,float64,8,100,2,0.0006528964731842279,0.000641323858872056,0.0006801930721849203,0.40931500084879424,1305.515625,582.5625,17.51904296875,ok
fixed_cdist,fixed,cuda,float32,16,100,2,0.0006490865489467978,0.0006365079898387194,0.0006904678884893656,0.21517014503479004,1305.515625,582.5625,16.9462890625,ok
fixed_cdist,fixed,cuda,float64,16,100,2,0.0006533880950883031,0.0006414749659597874,0.0006859009154140949,0.21517019933053216,1305.515625,582.5625,17.51904296875,ok
fixed_cdist,fixed,cuda,float32,32,100,2,0.000756626483052969,0.0007409329991787672,0.0008793501183390617,0.1315171718597412,1305.515625,582.5625,16.9462890625,ok
fixed_cdist,fixed,cuda,float64,32,100,2,0.0007519850041717291,0.0007392610423266888,0.0007980279624462128,0.13151747997507934,1305.515625,582.5625,17.51904296875,ok
fixed_cdist,fixed,cuda,float32,100,100,1,0.0007453694706782699,0.0007317389827221632,0.0007830560207366943,0.023517131805419922,1305.515625,582.5625,17.21044921875,ok
fixed_cdist,fixed,cuda,float64,100,100,1,0.0007426008814945817,0.0007277531549334526,0.0033032288774847984,0.023517210801414112,1309.53125,586.578125,18.166015625,ok
fixed_cdist,fixed,cuda,float32,1,250,1,0.0006319310050457716,0.0006193420849740505,0.06730288593098521,6.157979488372803,1310.578125,587.625,20.3232421875,ok
fixed_cdist,fixed,cuda,float64,1,250,1,0.0006304134149104357,0.0006198929622769356,0.0007053299341350794,6.157979615575565,1310.578125,587.625,24.12841796875,ok
fixed_cdist,fixed,cuda,float32,4,250,1,0.0006437185220420361,0.0006295670755207539,0.0006984900683164597,0.5367021560668945,1310.578125,587.625,20.7255859375,ok
fixed_cdist,fixed,cuda,float64,4,250,1,0.0006472329841926694,0.0006347349844872952,0.1334096109494567,0.5367018165496731,1315.58203125,592.62890625,24.12841796875,ok
fixed_cdist,fixed,cuda,float32,8,250,1,0.000645095482468605,0.000629838090389967,0.0006999222096055746,0.17213177680969238,1315.58203125,592.62890625,20.7255859375,ok
fixed_cdist,fixed,cuda,float64,8,250,1,0.0006491364911198616,0.0006343340501189232,0.0007605920545756817,0.17213176323769996,1315.58203125,592.62890625,24.12841796875,ok
fixed_cdist,fixed,cuda,float32,16,250,1,0.0006410389905795455,0.0006300690583884716,0.0006882341112941504,0.1644303798675537,1315.58203125,592.62890625,20.7255859375,ok
fixed_cdist,fixed,cuda,float64,16,250,1,0.0006513388361781836,0.0006393620278686285,0.0007034169975668192,0.1644306628156853,1315.58203125,592.62890625,24.12841796875,ok
fixed_cdist,fixed,cuda,float32,32,250,1,0.000749861472286284,0.000735175097361207,0.0009084220509976149,0.04421639442443848,1315.58203125,592.62890625,20.7255859375,ok
fixed_cdist,fixed,cuda,float64,32,250,1,0.0007479684427380562,0.000737848924472928,0.0007905461825430393,0.04421654438268918,1315.58203125,592.62890625,24.12841796875,ok
fixed_cdist,fixed,cuda,float32,100,100,2,0.0007557849166914821,0.0007409730460494757,0.000799539964646101,0.0515751838684082,1315.58203125,592.62890625,17.34814453125,ok
fixed_cdist,fixed,cuda,float64,100,100,2,0.0007850490510463715,0.0007742731831967831,0.0008004519622772932,0.051574949389540325,1315.58203125,592.62890625,18.16796875,ok
fixed_cdist,fixed,cuda,float32,1,100,10,0.0006273040780797601,0.0006125620566308498,0.000696736853569746,2.838141918182373,1315.58203125,592.62890625,16.94921875,ok
fixed_cdist,fixed,cuda,float64,1,100,10,0.0006327974842861295,0.0006167080719023943,0.0007577689830213785,2.838141622015934,1315.58203125,592.62890625,17.52783203125,ok
fixed_cdist,fixed,cuda,float32,4,100,10,0.0006423969753086567,0.0006271640304476023,0.0007240280974656343,0.7886531352996826,1315.58203125,592.62890625,16.955078125,ok
fixed_cdist,fixed,cuda,float64,4,100,10,0.0006505035562440753,0.0006372679490596056,0.0007121800445020199,0.7886530540465082,1315.58203125,592.62890625,17.52783203125,ok
fixed_cdist,fixed,cuda,float32,8,100,10,0.0006449704524129629,0.0006337640807032585,0.0006871027871966362,0.4830920696258545,1315.58203125,592.62890625,16.955078125,ok
fixed_cdist,fixed,cuda,float64,8,100,10,0.0006478044670075178,0.0006375499069690704,0.0007144338451325893,0.48309188002154,1315.58203125,592.62890625,17.5283203125,ok
fixed_cdist,fixed,cuda,float32,100,250,1,0.0007529910653829575,0.000738298986107111,0.0013941361103206873,0.013133049011230469,1315.58203125,592.62890625,20.330078125,ok
fixed_cdist,fixed,cuda,float64,100,250,1,0.0007421050686389208,0.0007324600592255592,0.00114881107583642,0.013133135432809695,1315.58203125,592.62890625,24.12890625,ok
fixed_cdist,fixed,cuda,float32,1,250,2,0.0006294065387919545,0.0006156470626592636,0.0006898469291627407,3.316560745239258,1315.58203125,592.62890625,20.7265625,ok
fixed_cdist,fixed,cuda,float64,1,250,2,0.0006333930650725961,0.0006222070660442114,0.0006662821397185326,3.3165610962421646,1315.58203125,592.62890625,24.13134765625,ok
fixed_cdist,fixed,cuda,float32,4,250,2,0.0006506635108962655,0.000640754122287035,0.0011026510037481785,1.087282657623291,1315.58203125,592.62890625,20.728515625,ok
fixed_cdist,fixed,cuda,float64,4,250,2,0.0006454860558733344,0.000633863965049386,0.0007113490719348192,1.0872828958896679,1315.58203125,592.62890625,24.13134765625,ok
fixed_cdist,fixed,cuda,float32,8,250,2,0.0006505540804937482,0.0006374891381710768,0.0006916599813848734,0.4653589725494385,1315.58203125,592.62890625,20.728515625,ok
fixed_cdist,fixed,cuda,float64,8,250,2,0.0006511500105261803,0.0006402430590242147,0.0007326409686356783,0.4653585922078074,1315.58203125,592.62890625,24.13134765625,ok
fixed_cdist,fixed,cuda,float32,16,100,10,0.0006482105236500502,0.0006335529033094645,0.000690357992425561,0.23735713958740234,1315.58203125,592.62890625,17.35302734375,ok
fixed_cdist,fixed,cuda,float64,16,100,10,0.0006514150882139802,0.0006371189374476671,0.000685711158439517,0.2373571054023067,1315.58203125,592.62890625,17.52880859375,ok
fixed_cdist,fixed,cuda,float32,16,250,2,0.0006540545728057623,0.0006419059354811907,0.0006950849201530218,0.3192439079284668,1315.58203125,592.62890625,20.3310546875,ok
fixed_cdist,fixed,cuda,float64,16,250,2,0.0006513498956337571,0.0006420351564884186,0.0006927310023456812,0.3192441319760122,1315.58203125,592.62890625,24.13134765625,ok
fixed_cdist,fixed,cuda,float32,32,250,2,0.0007611175533384085,0.0007498469203710556,0.0008099449332803488,0.1352066993713379,1315.58203125,592.62890625,20.728515625,ok
fixed_cdist,fixed,cuda,float64,32,250,2,0.000752921449020505,0.0007431770209223032,0.0007940419018268585,0.1352067961803658,1315.58203125,592.62890625,24.13134765625,ok
fixed_cdist,fixed,cuda,float32,32,100,10,0.0007588544394820929,0.0007418240420520306,0.0008132010698318481,0.11553168296813965,1315.58203125,592.62890625,17.353515625,ok
fixed_cdist,fixed,cuda,float64,32,100,10,0.000755870365537703,0.000742063857614994,0.0007969061844050884,0.11553161862834394,1316.08203125,593.12890625,17.52978515625,ok
fixed_cdist,fixed,cuda,float32,100,250,2,0.0007686995668336749,0.0007567368447780609,0.0008209820371121168,0.030039310455322266,1316.08203125,593.12890625,20.33154296875,ok
fixed_cdist,fixed,cuda,float64,100,250,2,0.0008257339941337705,0.000814763130620122,0.0008552731014788151,0.030039659260520324,1316.08203125,593.12890625,24.1328125,ok
fixed_cdist,fixed,cuda,float32,100,100,10,0.0007614435162395239,0.000744879012927413,0.0007928810082376003,0.04308438301086426,1316.08203125,593.12890625,17.35595703125,ok
fixed_cdist,fixed,cuda,float64,100,100,10,0.0007870164699852467,0.0007736219558864832,0.0007971071172505617,0.04308409900639232,1316.08203125,593.12890625,18.1796875,ok
fixed_cdist,fixed,cuda,float32,1,250,10,0.0006284755654633045,0.00061656697653234,0.0006913188844919205,4.038843154907227,1316.08203125,593.12890625,20.3388671875,ok
fixed_cdist,fixed,cuda,float64,1,250,10,0.0006325374124571681,0.0006216759793460369,0.0006803441792726517,4.038843504800983,1316.08203125,593.12890625,24.15478515625,ok
fixed_cdist,fixed,cuda,float32,4,250,10,0.00065189553424716,0.0006402628496289253,0.0007041681092232466,0.758033275604248,1316.08203125,593.12890625,20.751953125,ok
fixed_cdist,fixed,cuda,float64,4,250,10,0.0006488610524684191,0.0006386309396475554,0.0007006730884313583,0.7580334950883549,1316.08203125,593.12890625,24.15478515625,ok
fixed_cdist,fixed,cuda,float32,8,250,10,0.0006521304603666067,0.0006447199266403913,0.000689556822180748,0.5162122249603271,1316.08203125,593.12890625,20.751953125,ok
fixed_cdist,fixed,cuda,float64,8,250,10,0.0006491320673376322,0.0006343340501189232,0.000753551023080945,0.5162125402658986,1316.08203125,593.12890625,24.1552734375,ok
fixed_cdist,fixed,cuda,float32,16,250,10,0.0006518859881907701,0.0006385908927768469,0.0006986709777265787,0.2605001926422119,1316.08203125,593.12890625,20.75244140625,ok
fixed_cdist,fixed,cuda,float64,16,250,10,0.0006556761218234897,0.000646442174911499,0.0006790307816118002,0.2605003293646275,1316.08203125,593.12890625,24.15576171875,ok
fixed_cdist,fixed,cuda,float32,32,250,10,0.0007639728719368577,0.0007510280702263117,0.0008038568776100874,0.15153217315673828,1316.08203125,593.12890625,20.7529296875,ok
fixed_cdist,fixed,cuda,float64,32,250,10,0.0007525555556640029,0.0007355748675763607,0.0007898260373622179,0.15153257743763993,1316.08203125,593.12890625,24.15673828125,ok
fixed_cdist,fixed,cuda,float32,100,250,10,0.000770356971770525,0.0007604621350765228,0.000813390826806426,0.0485532283782959,1316.08203125,593.12890625,20.75537109375,ok
fixed_cdist,fixed,cuda,float64,100,250,10,0.0008304758230224252,0.0008234761189669371,0.0008491340558975935,0.0485531861668016,1316.08203125,593.12890625,24.162109375,ok
fixed_cdist,fixed,cuda,float32,1,2000,1,0.0006378900725394487,0.0006259919609874487,0.0018944710027426481,1.0326147079467773,1316.08203125,593.12890625,260.90869140625,ok
fixed_cdist,fixed,cuda,float64,1,2000,1,0.0006321709370240569,0.0006159171462059021,0.005293151130899787,1.0326145723052829,1317.58203125,594.62890625,519.8408203125,ok
fixed_cdist,fixed,cuda,float32,4,2000,1,0.0006463024765253067,0.0006348351016640663,0.0022736850660294294,0.7472972869873047,1317.58203125,594.62890625,290.958984375,ok
fixed_cdist,fixed,cuda,float64,4,2000,1,0.000647263485006988,0.0006384409498423338,0.005960685200989246,0.7472972344679505,1317.58203125,594.62890625,519.8408203125,ok
fixed_cdist,fixed,cuda,float32,8,2000,1,0.0006467223865911365,0.0006327019073069096,0.0022810560185462236,0.38326048851013184,1317.58203125,594.62890625,290.958984375,ok
fixed_cdist,fixed,cuda,float64,8,2000,1,0.000649462454020977,0.0006395720411092043,0.0059939040802419186,0.383261049781642,1317.58203125,594.62890625,519.8408203125,ok
fixed_cdist,fixed,cuda,float32,16,2000,1,0.0006496920250356197,0.0006358660757541656,0.0023022580426186323,0.09622406959533691,1318.08203125,595.12890625,290.958984375,ok
fixed_cdist,fixed,cuda,float64,16,2000,1,0.0006526170764118433,0.0006433881353586912,0.006028054980561137,0.09622459358374336,1318.08203125,595.12890625,519.8408203125,ok
fixed_cdist,fixed,cuda,float32,32,2000,1,0.0007478584302589297,0.0007323101162910461,0.002343058120459318,0.02625417709350586,1318.08203125,595.12890625,290.958984375,ok
fixed_cdist,fixed,cuda,float64,32,2000,1,0.0007503568194806576,0.0007373180706053972,0.006130196852609515,0.02625433781648079,1318.08203125,595.12890625,519.8408203125,ok
fixed_cdist,fixed,cuda,float32,100,2000,1,0.0007557200733572245,0.0007448079995810986,0.0023772488348186016,0.02313828468322754,1318.08203125,595.12890625,290.958984375,ok
fixed_cdist,fixed,cuda,float64,100,2000,1,0.0007516089826822281,0.0007377678994089365,0.006291386904194951,0.02313811798306853,1318.08203125,595.12890625,519.84130859375,ok
fixed_cdist,fixed,cuda,float32,1,100,768,0.0006295923376455903,0.0006199029739946127,0.0010693920776247978,3.110672950744629,1319.08203125,596.12890625,47.72412109375,ok
fixed_cdist,fixed,cuda,float64,1,100,768,0.0006334584904834628,0.0006214659661054611,0.0012310231104493141,3.110672823155628,1319.08203125,596.12890625,18.703125,ok
fixed_cdist,fixed,cuda,float32,1,2000,2,0.0006344598950818181,0.0006213448941707611,0.0022560490760952234,1.6616730690002441,1319.08203125,596.12890625,261.08154296875,ok
fixed_cdist,fixed,cuda,float64,1,2000,2,0.0006297020008787513,0.0006197330076247454,0.005954304942861199,1.661674052330374,1319.08203125,596.12890625,519.86376953125,ok
fixed_cdist,fixed,cuda,float32,4,2000,2,0.0006456559058278799,0.0006321519613265991,0.00229155202396214,0.22941875457763672,1319.08203125,596.12890625,290.98193359375,ok
fixed_cdist,fixed,cuda,float64,4,2000,2,0.0011451600585132837,0.0011375939939171076,0.006559987086802721,0.229419246914619,1319.08203125,596.12890625,519.86376953125,ok
fixed_cdist,fixed,cuda,float32,8,2000,2,0.0006476495182141662,0.0006370681803673506,0.0022792830131947994,0.39748620986938477,1319.08203125,596.12890625,290.98193359375,ok
fixed_cdist,fixed,cuda,float64,8,2000,2,0.001150793395936489,0.0011408280115574598,0.006566927069798112,0.39748686754073015,1319.08203125,596.12890625,519.86376953125,ok
fixed_cdist,fixed,cuda,float32,16,2000,2,0.0006471630185842514,0.0006339340470731258,0.002288436982780695,0.27060723304748535,1319.08203125,596.12890625,290.98193359375,ok
fixed_cdist,fixed,cuda,float64,16,2000,2,0.0011578886769711971,0.0011498720850795507,0.006595949875190854,0.2706073336960295,1319.08203125,596.12890625,519.86376953125,ok
fixed_cdist,fixed,cuda,float32,32,2000,2,0.0007576781790703535,0.000745920930057764,0.002338411984965205,0.12169694900512695,1319.08203125,596.12890625,290.98193359375,ok
fixed_cdist,fixed,cuda,float64,32,2000,2,0.0007564559346064925,0.0007429460529237986,0.006195483962073922,0.12169773548925011,1319.08203125,596.12890625,519.86376953125,ok
fixed_cdist,fixed,cuda,float32,4,100,768,0.000651515438221395,0.0006401629652827978,0.0024256620090454817,0.8010128736495972,1319.08203125,596.12890625,47.748046875,ok
fixed_cdist,fixed,cuda,float64,4,100,768,0.0006531471153721213,0.0006332029588520527,0.0009507059585303068,0.8010128332503765,1320.08203125,597.12890625,18.78076171875,ok
fixed_cdist,fixed,cuda,float32,100,2000,2,0.0007650390034541488,0.0007497759070247412,0.002388616092503071,0.02187490463256836,1320.08203125,597.12890625,261.08203125,ok
fixed_cdist,fixed,cuda,float64,100,2000,2,0.000889189075678587,0.0008847869466990232,0.0064699731301516294,0.021875040830104275,1320.08203125,597.12890625,519.865234375,ok
fixed_cdist,fixed,cuda,float32,8,100,768,0.0006535580614581704,0.0006430968642234802,0.0008330801501870155,0.4316331148147583,1320.08203125,597.12890625,47.759765625,ok
fixed_cdist,fixed,cuda,float64,8,100,768,0.0006519110174849629,0.0006368278991430998,0.0015949541702866554,0.431632936364746,1320.08203125,597.12890625,18.88330078125,ok
fixed_cdist,fixed,cuda,float32,16,100,768,0.0006525469943881035,0.0006401229184120893,0.002479071030393243,0.2287999391555786,1320.08203125,597.12890625,17.8828125,ok
fixed_cdist,fixed,cuda,float64,16,100,768,0.0006510739913210273,0.000640583923086524,0.000890504801645875,0.22879968429884268,1320.08203125,597.12890625,19.09130859375,ok
fixed_cdist,fixed,cuda,float32,32,100,768,0.0007622301345691085,0.0007466420065611601,0.002823473885655403,0.1258336305618286,1320.58203125,597.62890625,17.9296875,ok
fixed_cdist,fixed,cuda,float64,32,100,768,0.0007585943676531315,0.0007457099854946136,0.002418770920485258,0.12583352714845542,1320.58203125,597.62890625,19.5146484375,ok
fixed_cdist,fixed,cuda,float32,100,100,768,0.0007513584569096565,0.0007387299556285143,0.001948651159182191,0.06115400791168213,1320.58203125,597.62890625,19.04541015625,ok
fixed_cdist,fixed,cuda,float64,100,100,768,0.0012247230624780059,0.0012212980072945356,0.002045045141130686,0.06115383437515565,1320.58203125,597.62890625,21.8359375,ok
fixed_cdist,fixed,cuda,float32,1,2000,10,0.0006335935322567821,0.0006252401508390903,0.00226962985470891,2.7603864669799805,1320.58203125,597.62890625,261.142578125,ok
fixed_cdist,fixed,cuda,float64,1,2000,10,0.0006298630032688379,0.0006178999319672585,0.006074764998629689,2.7603869130672845,1320.58203125,597.62890625,520.046875,ok
fixed_cdist,fixed,cuda,float32,4,2000,10,0.0006446954794228077,0.0006358169484883547,0.002279113046824932,0.6046848297119141,1320.58203125,597.62890625,291.1650390625,ok
fixed_cdist,fixed,cuda,float64,4,2000,10,0.0011473535560071468,0.001139847096055746,0.0066665951162576675,0.6046846910990094,1320.58203125,597.62890625,520.046875,ok
fixed_cdist,fixed,cuda,float32,8,2000,10,0.0006443890742957592,0.0006344250869005919,0.002273163991048932,0.313382625579834,1320.58203125,597.62890625,291.1650390625,ok
fixed_cdist,fixed,cuda,float64,8,2000,10,0.001151023549027741,0.0011414799373596907,0.006677581928670406,0.31338268132779756,1320.58203125,597.62890625,520.04736328125,ok
fixed_cdist,fixed,cuda,float32,16,2000,10,0.0006459470605477691,0.0006349950563162565,0.0022950267884880304,0.16363859176635742,1320.58203125,597.62890625,291.16552734375,ok
fixed_cdist,fixed,cuda,float64,16,2000,10,0.001161805004812777,0.0011539580300450325,0.006729880115017295,0.16363902820986453,1320.58203125,597.62890625,520.0478515625,ok
