setting,d,m,n,candidate,D,feat_seeds,x_draws,loss_rel_err,grad_cos,grad_norm_rel_err,seed_loss_cv,seed_grad_cos,wall_ms,wall_ratio_vs_ref,cost_model,cost_ratio_vs_cachedYY,peak_mem_mb,rss_mb
synth_d8,8,250,32,sliced_w2,32,6,4,15.337803167682763,0.553295300914718,7.299350689671024,0.16413191739129052,0.6472157987402192,0.06441585719585419,0.027741040042337916,13312,0.11347517730496454,0.072192,446.1875
synth_d8,8,250,32,population_gmm,,1,4,0.019322812944891563,0.9894665078618641,0.012622999741300028,0.0,1.0,0.6955419667065144,0.29953893947053944,33792,0.28805237315875615,0.221184,446.1875
synth_d16,16,250,4,reference,,1,4,0.0,1.0,0.0,0.0,1.0,2.0236249547451735,1.0176001182052057,1354836,63.5,10.838688,446.25
synth_d16,16,250,4,exact_cachedYY,,1,4,2.647663981829755e-16,1.0,4.926078395564996e-16,0.0,1.0,0.16312487423419952,0.08202898017920218,21336,1.0,0.168,446.25
synth_d16,16,250,4,rff,16,6,4,0.1470385312818351,0.35349225762785796,2.1341825090485362,0.20604916241032145,0.113829496486446,0.07012509740889072,0.03526310902873044,2960,0.13873265841769777,0.005632,446.25
synth_d16,16,250,4,rff,64,6,4,0.10524704108492472,0.5784710180164484,0.775431665339099,0.12846457556231428,0.32666728396729977,0.07512490265071392,0.03777731127413761,11840,0.5549306336707911,0.020992,446.265625
synth_d16,16,250,4,rff,256,6,4,0.04255027307096907,0.7998937135226976,0.25793867626799394,0.047237427679464046,0.6670440613474835,0.1652080100029707,0.08307650590750888,47360,2.2197225346831644,0.082432,446.28125
synth_d16,16,250,4,rff,1024,6,4,0.02124206578810701,0.926549559517463,0.092582878776124,0.02659268924574419,0.8576756143570189,0.2541658468544483,0.12780984697600853,189440,8.878890138732658,0.328192,451.171875
synth_d16,16,250,4,nystrom,16,6,4,0.2955314576081761,0.7782570641216001,0.30115532340366724,0.02578877261990244,0.8057542897061614,0.17033307813107967,0.08565369785246103,6464,0.3029621297337833,0.004608,451.1875
synth_d16,16,250,4,nystrom,64,6,4,0.22693519827548722,0.9487102738946556,0.25804631049218785,0.0032673976671161852,0.9934441939725682,0.20183296874165535,0.10149373398841059,87296,4.091488563929508,0.043008,451.234375
synth_d16,16,250,4,subsample,16,6,4,0.3149649349327927,0.9382573752743726,0.07632156087893607,0.4083219652606164,0.8715809016381378,0.09591714479029179,0.048232898911249975,1680,0.07874015748031496,0.00256,451.234375
synth_d16,16,250,4,subsample,64,6,4,0.09762202395040347,0.9902106062470953,0.016665920462020357,0.12822581489528942,0.9789905948473198,0.12429105117917061,0.06250100250799694,5712,0.2677165354330709,0.01024,451.25
synth_d16,16,250,4,sliced_w2,32,6,4,7.074008099395237,0.5937465891977247,12.63814931119085,0.17115826808099782,0.5645900968301879,0.053040916100144386,0.02667215699562081,2304,0.10798650168728909,0.065024,451.25
synth_d16,16,250,4,population_gmm,,1,4,0.000515273208816382,0.9983290160950804,0.00133046341848838,0.0,1.0,0.5716250743716955,0.28744740564980137,10576,0.4956880389951256,0.090752,451.25
synth_d16,16,250,8,reference,,1,4,0.0,1.0,0.0,0.0,1.0,2.14779214002192,0.9372182347511616,1397844,32.25,11.182752,451.25
synth_d16,16,250,8,exact_cachedYY,,1,4,8.07231315963334e-15,1.0,8.842828912113194e-17,0.0,1.0,0.22008409723639488,0.09603668123424267,43344,1.0,0.336,451.25
synth_d16,16,250,8,rff,16,6,4,0.19859845494415423,0.40011050742118764,1.9110992932014856,0.21752693770865164,0.1555272853441818,0.07220800034701824,0.03150894044125379,5840,0.13473606496862311,0.011264,451.25
synth_d16,16,250,8,rff,64,6,4,0.13497695186038391,0.6331968849894234,0.6839100117988743,0.15385060305717102,0.4112183246320601,0.0827498733997345,0.03610902974660749,23360,0.5389442598744925,0.041984,451.25
synth_d16,16,250,8,rff,256,6,4,0.06843850790127275,0.8229904301111268,0.2057382258030828,0.07326975004067149,0.7025519307069122,0.18404191359877586,0.08030918549758272,93440,2.15577703949797,0.164864,451.25
synth_d16,16,250,8,rff,1024,6,4,0.028964360213552805,0.9388570331083544,0.07376258952095363,0.033664829629326924,0.8801231098658382,0.40395790711045265,0.17627251239124483,373760,8.62310815799188,0.656384,451.5625
synth_d16,16,250,8,nystrom,16,6,4,0.42134236615175474,0.7591425912628842,0.38869482874432715,0.08127537780849124,0.7397840422517806,0.17079198732972145,0.07452740043697648,12928,0.298265042451089,0.007168,451.5625
synth_d16,16,250,8,nystrom,64,6,4,0.23698418979474062,0.9415185499868437,0.2734989101321557,0.0035668913907537523,0.994093597943337,0.21199998445808887,0.09250906896374803,174592,4.028054632705795,0.053248,451.578125
synth_d16,16,250,8,subsample,16,6,4,0.41466657022765646,0.8829550936267956,0.13189052270130466,0.44816062316074984,0.7787928489889441,0.09233388118445873,0.04029114154898561,4032,0.09302325581395349,0.00512,451.578125
